timestamp,t_rel_s,pot_deg,as5600_deg
2026-09-03T18:09:30.447,145.242,360.0,135.4
2026-09-03T18:09:30.550,145.346,360.0,146.5
2026-09-03T18:09:30.635,145.430,360.0,157.8
2026-09-03T18:09:30.738,145.534,360.0,161.5
2026-09-03T18:09:30.841,145.637,360.0,167.7
2026-09-03T18:09:30.936,145.732,360.0,168.6
2026-09-03T18:09:31.037,145.832,360.0,170.9
2026-09-03T18:09:31.145,145.940,360.0,170.9
2026-09-03T18:09:31.237,146.032,360.0,170.9
2026-09-03T18:09:31.351,146.146,360.0,170.2
2026-09-03T18:09:31.425,146.220,360.0,170.2
2026-09-03T18:09:31.558,146.353,360.0,174.1
2026-09-03T18:09:31.634,146.429,360.0,181.6
2026-09-03T18:09:31.760,146.556,360.0,190.1
2026-09-03T18:09:31.843,146.639,360.0,200.0
2026-09-03T18:09:31.929,146.725,360.0,205.2
2026-09-03T18:09:32.031,146.827,360.0,214.4
2026-09-03T18:09:32.131,146.926,360.0,218.7
2026-09-03T18:09:32.240,147.036,360.0,228.4
2026-09-03T18:09:32.334,147.130,360.0,231.4
2026-09-03T18:09:32.437,147.232,360.0,231.4
2026-09-03T18:09:32.538,147.334,360.0,231.4
2026-09-03T18:09:32.643,147.439,360.0,233.4
2026-09-03T18:09:32.728,147.523,360.0,249.5
2026-09-03T18:09:32.832,147.628,360.0,260.2
2026-09-03T18:09:32.940,147.735,360.0,274.2
2026-09-03T18:09:33.039,147.834,360.0,280.7
2026-09-03T18:09:33.167,147.963,360.0,289.3
2026-09-03T18:09:33.232,148.027,360.0,289.8
2026-09-03T18:09:33.347,148.142,360.0,289.8
2026-09-03T18:09:33.438,148.234,360.0,289.8
2026-09-03T18:09:33.549,148.345,360.0,290.3
2026-09-03T18:09:33.634,148.429,360.0,297.3
2026-09-03T18:09:33.751,148.547,360.0,304.4
2026-09-03T18:09:33.834,148.629,360.0,310.2
2026-09-03T18:09:33.958,148.753,360.0,315.2
2026-09-03T18:09:34.030,148.826,360.0,317.6
2026-09-03T18:09:34.132,148.928,360.0,319.9
2026-09-03T18:09:34.259,149.055,360.0,328.8
2026-09-03T18:09:34.349,149.144,360.0,333.8
2026-09-03T18:09:34.437,149.233,360.0,340.0
2026-09-03T18:09:34.542,149.338,360.0,342.8
2026-09-03T18:09:34.631,149.426,360.0,343.9
2026-09-03T18:09:34.730,149.525,360.0,345.9
2026-09-03T18:09:34.837,149.632,360.0,347.9
2026-09-03T18:09:34.939,149.735,360.0,348.3
2026-09-03T18:09:35.045,149.841,360.0,348.3
2026-09-03T18:09:35.146,149.942,360.0,348.3
2026-09-03T18:09:35.243,150.039,360.0,348.2
2026-09-03T18:09:35.331,150.127,360.0,348.2
2026-09-03T18:09:35.436,150.232,360.0,348.2
2026-09-03T18:09:35.535,150.331,360.0,348.2
2026-09-03T18:09:35.637,150.433,360.0,348.2
2026-09-03T18:09:35.736,150.531,360.0,348.2
2026-09-03T18:09:35.836,150.631,360.0,348.4
2026-09-03T18:09:35.936,150.731,360.0,350.5
2026-09-03T18:09:36.046,150.842,360.0,353.7
2026-09-03T18:09:36.124,150.919,360.0,353.8
2026-09-03T18:09:36.230,151.025,360.0,356.6
2026-09-03T18:09:36.327,151.123,360.0,358.0
2026-09-03T18:09:36.432,151.227,360.0,0.2
2026-09-03T18:09:36.546,151.342,360.0,0.7
2026-09-03T18:09:36.626,151.421,360.0,0.7
2026-09-03T18:09:36.739,151.534,360.0,0.7
2026-09-03T18:09:36.835,151.631,360.0,0.7
2026-09-03T18:09:36.946,151.741,360.0,0.7
2026-09-03T18:09:37.026,151.822,360.0,0.7
2026-09-03T18:09:37.134,151.929,360.0,1.8
2026-09-03T18:09:37.240,152.036,360.0,1.8
2026-09-03T18:09:37.338,152.134,360.0,1.8
2026-09-03T18:09:37.437,152.233,360.0,1.8
2026-09-03T18:09:37.542,152.337,360.0,1.8
2026-09-03T18:09:37.651,152.446,360.0,1.8
2026-09-03T18:09:37.751,152.546,360.0,1.8
2026-09-03T18:09:37.964,152.760,360.0,1.7
2026-09-03T18:09:38.004,152.800,360.0,0.7
2026-09-03T18:09:38.213,153.008,360.0,0.7
2026-09-03T18:09:38.257,153.052,360.0,0.7
2026-09-03T18:09:38.484,153.280,360.0,0.7
2026-09-03T18:09:38.535,153.330,360.0,0.7
2026-09-03T18:09:38.776,153.572,360.0,0.7
2026-09-03T18:09:38.822,153.617,360.0,0.7
2026-09-03T18:09:39.032,153.827,360.0,0.7
2026-09-03T18:09:39.090,153.885,360.0,0.7
2026-09-03T18:09:39.305,154.100,360.0,0.7
2026-09-03T18:09:39.344,154.140,360.0,0.6
2026-09-03T18:09:39.573,154.368,360.0,0.6
2026-09-03T18:09:39.626,154.422,360.0,0.7
2026-09-03T18:09:39.817,154.613,360.0,0.7
2026-09-03T18:09:39.868,154.663,360.0,0.7
2026-09-03T18:09:40.093,154.889,360.0,0.7
2026-09-03T18:09:40.139,154.935,360.0,0.8
2026-09-03T18:09:40.355,155.150,360.0,0.8
2026-09-03T18:09:40.401,155.197,360.0,0.8
2026-09-03T18:09:40.623,155.419,360.0,0.8
2026-09-03T18:09:40.685,155.481,360.0,0.8
2026-09-03T18:09:40.909,155.704,360.0,0.8
2026-09-03T18:09:41.127,155.923,360.0,0.8
2026-09-03T18:09:41.197,155.993,360.0,0.8
2026-09-03T18:09:41.422,156.218,360.0,0.8
2026-09-03T18:09:41.475,156.271,360.0,0.8
2026-09-03T18:09:41.681,156.477,360.0,0.8
2026-09-03T18:09:41.729,156.525,360.0,0.8
2026-09-03T18:09:41.952,156.747,360.0,0.8
2026-09-03T18:09:41.997,156.792,360.0,0.8
2026-09-03T18:09:42.204,156.999,360.0,0.8
2026-09-03T18:09:42.256,157.052,360.0,0.8
2026-09-03T18:09:42.503,157.299,360.0,0.8
2026-09-03T18:09:42.555,157.351,360.0,0.8
2026-09-03T18:09:42.817,157.612,360.0,0.8
2026-09-03T18:09:42.861,157.657,360.0,0.8
2026-09-03T18:09:42.954,157.749,360.0,0.8
2026-09-03T18:09:43.040,157.836,360.0,0.8
2026-09-03T18:09:43.133,157.928,360.0,0.8
2026-09-03T18:09:43.262,158.057,360.0,0.8
2026-09-03T18:09:43.325,158.120,360.0,0.8
2026-09-03T18:09:43.428,158.223,360.0,0.8
2026-09-03T18:09:43.542,158.337,360.0,0.8
2026-09-03T18:09:43.627,158.423,360.0,0.8
2026-09-03T18:09:43.741,158.536,360.0,0.8
2026-09-03T18:09:43.849,158.644,360.0,0.8
2026-09-03T18:09:43.920,158.715,360.0,0.8
2026-09-03T18:09:44.038,158.833,360.0,0.8
2026-09-03T18:09:44.136,158.931,360.0,0.8
2026-09-03T18:09:44.241,159.037,360.0,0.8
2026-09-03T18:09:44.336,159.132,360.0,0.8
2026-09-03T18:09:44.433,159.228,360.0,0.8
2026-09-03T18:09:44.548,159.343,360.0,0.6
2026-09-03T18:09:44.632,159.428,360.0,0.6
2026-09-03T18:09:44.748,159.543,360.0,0.6
2026-09-03T18:09:44.821,159.616,360.0,0.6
2026-09-03T18:09:44.930,159.726,360.0,0.6
2026-09-03T18:09:45.046,159.841,360.0,0.6
2026-09-03T18:09:45.125,159.921,360.0,0.6
2026-09-03T18:09:45.228,160.024,360.0,0.5
2026-09-03T18:09:45.348,160.144,360.0,0.4
2026-09-03T18:09:45.432,160.228,360.0,359.4
2026-09-03T18:09:45.539,160.335,360.0,359.4
2026-09-03T18:09:45.659,160.454,360.0,359.4
2026-09-03T18:09:45.740,160.536,360.0,359.4
2026-09-03T18:09:45.833,160.628,360.0,359.4
2026-09-03T18:09:45.946,160.742,360.0,0.4
2026-09-03T18:09:46.031,160.827,360.0,0.4
2026-09-03T18:09:46.147,160.942,360.0,0.4
2026-09-03T18:09:46.237,161.032,360.0,0.4
2026-09-03T18:09:46.341,161.136,360.0,0.4
2026-09-03T18:09:46.445,161.241,360.0,0.4
2026-09-03T18:09:46.539,161.334,360.0,0.4
2026-09-03T18:09:46.647,161.443,360.0,0.4
2026-09-03T18:09:46.725,161.521,360.0,0.4
2026-09-03T18:09:46.846,161.641,360.0,0.4
2026-09-03T18:09:46.942,161.738,360.0,0.4
2026-09-03T18:09:47.024,161.820,360.0,0.4
2026-09-03T18:09:47.127,161.922,360.0,0.4
2026-09-03T18:09:47.249,162.045,360.0,0.4
2026-09-03T18:09:47.325,162.120,360.0,0.4
2026-09-03T18:09:47.429,162.224,360.0,0.4
2026-09-03T18:09:47.532,162.327,360.0,0.4
2026-09-03T18:09:47.639,162.434,360.0,0.4
2026-09-03T18:09:47.775,162.570,360.0,0.4
2026-09-03T18:09:47.843,162.638,360.0,0.4
2026-09-03T18:09:47.924,162.720,360.0,0.4
2026-09-03T18:09:48.027,162.822,360.0,0.4
2026-09-03T18:09:48.124,162.919,360.0,0.4
2026-09-03T18:09:48.225,163.020,360.0,0.4
2026-09-03T18:09:48.334,163.130,360.0,0.4
2026-09-03T18:09:48.444,163.239,360.0,0.4
2026-09-03T18:09:48.533,163.329,360.0,0.4
2026-09-03T18:09:48.641,163.437,359.9,0.4
2026-09-03T18:09:48.732,163.528,360.0,0.4
2026-09-03T18:09:48.838,163.634,360.0,0.4
2026-09-03T18:09:48.936,163.731,359.8,0.4
2026-09-03T18:09:49.036,163.832,360.0,0.4
2026-09-03T18:09:49.148,163.944,360.0,0.4
2026-09-03T18:09:49.222,164.017,360.0,0.4
2026-09-03T18:09:49.333,164.129,360.0,0.4
2026-09-03T18:09:49.441,164.236,360.0,0.4
2026-09-03T18:09:49.527,164.323,360.0,0.4
2026-09-03T18:09:49.643,164.438,360.0,0.4
2026-09-03T18:09:49.735,164.530,360.0,0.4
2026-09-03T18:09:49.838,164.633,359.8,0.4
2026-09-03T18:09:49.956,164.752,360.0,0.4
2026-09-03T18:09:50.035,164.831,360.0,0.4
2026-09-03T18:09:50.141,164.937,360.0,0.4
2026-09-03T18:09:50.247,165.043,360.0,0.4
2026-09-03T18:09:50.340,165.135,360.0,0.0
2026-09-03T18:09:50.435,165.230,360.0,359.9
2026-09-03T18:09:50.539,165.335,360.0,359.8
2026-09-03T18:09:50.649,165.444,360.0,359.8
2026-09-03T18:09:50.727,165.523,360.0,359.8
2026-09-03T18:09:50.836,165.631,360.0,358.9
2026-09-03T18:09:50.947,165.743,360.0,358.8
2026-09-03T18:09:51.041,165.836,360.0,358.8
2026-09-03T18:09:51.140,165.936,360.0,358.9
2026-09-03T18:09:51.248,166.043,360.0,358.9
2026-09-03T18:09:51.336,166.131,360.0,359.4
2026-09-03T18:09:51.454,166.249,360.0,359.4
2026-09-03T18:09:51.556,166.352,360.0,359.4
2026-09-03T18:09:51.632,166.427,360.0,359.4
2026-09-03T18:09:51.737,166.532,360.0,359.4
2026-09-03T18:09:51.844,166.639,359.1,359.4
2026-09-03T18:09:51.932,166.727,360.0,359.4
2026-09-03T18:09:52.042,166.838,360.0,359.4
2026-09-03T18:09:52.126,166.922,360.0,359.4
2026-09-03T18:09:52.221,167.017,360.0,359.4
2026-09-03T18:09:52.387,167.182,360.0,359.4
2026-09-03T18:09:52.448,167.244,360.0,359.4
2026-09-03T18:09:52.535,167.331,359.9,359.4
2026-09-03T18:09:52.621,167.417,358.2,359.4
2026-09-03T18:09:52.723,167.519,358.0,359.4
2026-09-03T18:09:52.824,167.619,360.0,359.4
2026-09-03T18:09:52.935,167.730,358.7,359.4
2026-09-03T18:09:53.038,167.833,360.0,359.4
2026-09-03T18:09:53.139,167.935,360.0,359.4
2026-09-03T18:09:53.235,168.030,359.5,359.4
2026-09-03T18:09:53.349,168.144,356.1,359.4
2026-09-03T18:09:53.424,168.220,360.0,359.4
2026-09-03T18:09:53.535,168.330,355.4,359.4
2026-09-03T18:09:53.642,168.437,360.0,359.4
2026-09-03T18:09:53.743,168.538,358.7,359.4
2026-09-03T18:09:53.830,168.625,360.0,359.4
2026-09-03T18:09:53.937,168.732,360.0,359.4
2026-09-03T18:09:54.037,168.833,360.0,359.4
2026-09-03T18:09:54.149,168.945,359.3,359.4
2026-09-03T18:09:54.247,169.042,360.0,359.4
2026-09-03T18:09:54.336,169.132,360.0,359.4
2026-09-03T18:09:54.439,169.235,360.0,359.4
2026-09-03T18:09:54.532,169.327,360.0,359.4
2026-09-03T18:09:54.640,169.436,359.6,359.4
2026-09-03T18:09:54.747,169.542,359.8,359.4
2026-09-03T18:09:54.835,169.630,360.0,359.4
2026-09-03T18:09:54.935,169.731,358.2,359.4
2026-09-03T18:09:55.048,169.844,360.0,359.4
2026-09-03T18:09:55.130,169.926,360.0,359.4
2026-09-03T18:09:55.389,170.184,360.0,359.4
2026-09-03T18:09:55.433,170.228,360.0,359.4
2026-09-03T18:09:55.655,170.451,359.9,359.4
2026-09-03T18:09:55.699,170.495,360.0,359.4
2026-09-03T18:09:55.895,170.691,360.0,359.4
2026-09-03T18:09:55.934,170.730,358.1,359.4
2026-09-03T18:09:56.166,170.961,358.1,359.4
2026-09-03T18:09:56.204,170.999,360.0,359.4
2026-09-03T18:09:56.425,171.220,360.0,359.4
2026-09-03T18:09:56.480,171.275,360.0,359.4
2026-09-03T18:09:56.707,171.502,360.0,359.4
2026-09-03T18:09:56.745,171.541,359.9,359.4
2026-09-03T18:09:56.975,171.771,360.0,359.4
2026-09-03T18:09:57.017,171.813,360.0,359.4
2026-09-03T18:09:57.223,172.018,360.0,359.4
2026-09-03T18:09:57.266,172.061,360.0,359.4
2026-09-03T18:09:57.491,172.287,360.0,359.4
2026-09-03T18:09:57.542,172.338,360.0,359.4
2026-09-03T18:09:57.755,172.551,360.0,359.4
2026-09-03T18:09:57.816,172.611,360.0,359.4
2026-09-03T18:09:58.023,172.818,360.0,359.4
2026-09-03T18:09:58.069,172.864,360.0,359.4
2026-09-03T18:09:58.308,173.104,359.6,359.4
2026-09-03T18:09:58.351,173.147,358.0,359.4
2026-09-03T18:09:58.556,173.351,360.0,359.4
2026-09-03T18:09:58.595,173.390,359.9,359.4
2026-09-03T18:09:58.828,173.624,360.0,359.4
2026-09-03T18:09:58.862,173.658,360.0,359.4
2026-09-03T18:09:59.118,173.913,359.9,359.4
2026-09-03T18:09:59.164,173.960,359.8,359.4
2026-09-03T18:09:59.375,174.171,360.0,359.4
2026-09-03T18:09:59.413,174.208,360.0,359.4
2026-09-03T18:09:59.634,174.430,360.0,359.4
2026-09-03T18:09:59.680,174.475,360.0,359.4
2026-09-03T18:09:59.836,174.631,360.0,359.4
2026-09-03T18:09:59.884,174.680,360.0,359.4
2026-09-03T18:09:59.924,174.719,360.0,359.4
2026-09-03T18:10:00.053,174.849,360.0,359.4
2026-09-03T18:10:00.247,175.043,360.0,359.4
2026-09-03T18:10:00.297,175.093,358.1,359.4
2026-09-03T18:10:00.495,175.291,360.0,359.4
2026-09-03T18:10:00.543,175.339,358.3,359.4
2026-09-03T18:10:00.628,175.423,360.0,359.4
2026-09-03T18:10:00.725,175.521,356.3,359.4
2026-09-03T18:10:00.840,175.635,360.0,359.4
2026-09-03T18:10:00.944,175.740,360.0,359.4
2026-09-03T18:10:01.027,175.822,360.0,359.4
2026-09-03T18:10:01.125,175.921,360.0,359.4
2026-09-03T18:10:01.230,176.026,360.0,359.4
2026-09-03T18:10:01.327,176.123,360.0,359.4
2026-09-03T18:10:01.449,176.245,356.5,359.4
2026-09-03T18:10:01.534,176.330,358.5,359.4
2026-09-03T18:10:01.643,176.439,358.7,359.4
2026-09-03T18:10:01.754,176.550,359.8,359.4
2026-09-03T18:10:01.838,176.634,359.9,359.4
2026-09-03T18:10:01.950,176.746,360.0,359.4
2026-09-03T18:10:02.042,176.838,360.0,359.1
2026-09-03T18:10:02.135,176.930,359.9,359.1
2026-09-03T18:10:02.242,177.037,360.0,359.2
2026-09-03T18:10:02.325,177.121,360.0,359.2
2026-09-03T18:10:02.446,177.241,359.9,359.2
2026-09-03T18:10:02.523,177.318,360.0,359.3
2026-09-03T18:10:02.765,177.560,360.0,359.0
2026-09-03T18:10:02.815,177.611,360.0,358.2
2026-09-03T18:10:02.961,177.757,357.9,358.2
2026-09-03T18:10:03.040,177.836,360.0,358.2
2026-09-03T18:10:03.086,177.882,359.4,358.2
2026-09-03T18:10:03.127,177.923,359.2,358.2
2026-09-03T18:10:03.228,178.024,357.4,358.2
2026-09-03T18:10:03.350,178.146,360.0,358.2
2026-09-03T18:10:03.453,178.249,360.0,358.2
2026-09-03T18:10:03.561,178.356,360.0,358.2
2026-09-03T18:10:03.635,178.431,360.0,358.2
2026-09-03T18:10:03.745,178.541,360.0,358.2
2026-09-03T18:10:03.843,178.639,360.0,358.2
2026-09-03T18:10:03.952,178.747,360.0,358.2
2026-09-03T18:10:04.049,178.844,360.0,358.2
2026-09-03T18:10:04.124,178.920,360.0,358.2
2026-09-03T18:10:04.263,179.058,360.0,358.6
2026-09-03T18:10:04.328,179.124,360.0,358.9
2026-09-03T18:10:04.428,179.224,359.6,359.0
2026-09-03T18:10:04.526,179.321,358.0,359.0
2026-09-03T18:10:04.625,179.421,360.0,359.0
2026-09-03T18:10:04.725,179.521,359.5,359.0
2026-09-03T18:10:04.832,179.627,360.0,359.1
2026-09-03T18:10:04.941,179.736,360.0,359.1
2026-09-03T18:10:05.023,179.818,360.0,359.1
2026-09-03T18:10:05.125,179.921,360.0,359.1
2026-09-03T18:10:05.224,180.020,360.0,359.1
2026-09-03T18:10:05.327,180.123,360.0,359.1
2026-09-03T18:10:05.423,180.219,360.0,359.0
2026-09-03T18:10:05.522,180.317,360.0,359.1
2026-09-03T18:10:05.630,180.426,357.6,359.1
2026-09-03T18:10:05.734,180.529,360.0,359.1
2026-09-03T18:10:05.835,180.631,360.0,359.1
2026-09-03T18:10:05.945,180.740,360.0,359.1
2026-09-03T18:10:06.036,180.832,360.0,359.1
2026-09-03T18:10:06.135,180.930,360.0,0.0
2026-09-03T18:10:06.240,181.035,359.3,0.2
2026-09-03T18:10:06.332,181.128,360.0,0.2
2026-09-03T18:10:06.439,181.235,360.0,0.2
2026-09-03T18:10:06.527,181.323,360.0,0.2
2026-09-03T18:10:06.625,181.420,360.0,0.2
2026-09-03T18:10:06.725,181.520,359.9,0.2
2026-09-03T18:10:06.830,181.626,360.0,0.2
2026-09-03T18:10:06.928,181.724,360.0,0.2
2026-09-03T18:10:07.036,181.831,360.0,0.2
2026-09-03T18:10:07.133,181.929,360.0,0.2
2026-09-03T18:10:07.236,182.031,360.0,0.2
2026-09-03T18:10:07.331,182.127,358.8,0.2
2026-09-03T18:10:07.439,182.234,360.0,0.2
2026-09-03T18:10:07.541,182.336,359.3,0.2
2026-09-03T18:10:12.051,186.847,360.0,0.2
2026-09-03T18:10:12.148,186.944,360.0,0.7
2026-09-03T18:10:12.187,186.983,360.0,1.0
2026-09-03T18:10:12.246,187.041,360.0,1.0
2026-09-03T18:10:12.332,187.128,360.0,1.0
2026-09-03T18:10:12.450,187.245,359.8,1.0
2026-09-03T18:10:12.558,187.353,359.9,1.0
2026-09-03T18:10:12.639,187.435,360.0,1.0
2026-09-03T18:10:12.721,187.517,360.0,1.0
2026-09-03T18:10:12.821,187.617,360.0,1.0
2026-09-03T18:10:12.931,187.726,360.0,1.0
2026-09-03T18:10:13.055,187.850,360.0,1.0
2026-09-03T18:10:13.123,187.918,360.0,1.0
2026-09-03T18:10:13.230,188.026,360.0,1.0
2026-09-03T18:10:13.341,188.136,356.3,1.0
2026-09-03T18:10:13.427,188.222,360.0,1.0
2026-09-03T18:10:13.525,188.321,358.0,0.8
2026-09-03T18:10:13.623,188.418,358.9,0.7
2026-09-03T18:10:13.724,188.519,358.9,0.7
2026-09-03T18:10:13.848,188.643,358.8,0.6
2026-09-03T18:10:13.924,188.720,358.9,0.6
2026-09-03T18:10:14.058,188.853,359.9,0.6
2026-09-03T18:10:14.130,188.925,359.9,0.6
2026-09-03T18:10:14.231,189.027,359.1,0.6
2026-09-03T18:10:14.339,189.134,360.0,0.6
2026-09-03T18:10:14.436,189.231,360.0,0.6
2026-09-03T18:10:14.535,189.331,359.0,0.6
2026-09-03T18:10:14.643,189.439,360.0,0.7
2026-09-03T18:10:14.724,189.520,360.0,0.8
2026-09-03T18:10:14.822,189.618,358.5,0.8
2026-09-03T18:10:14.923,189.718,359.5,0.8
2026-09-03T18:10:15.026,189.822,360.0,0.8
2026-09-03T18:10:15.126,189.921,360.0,0.8
2026-09-03T18:10:15.242,190.038,359.9,0.8
2026-09-03T18:10:15.325,190.121,360.0,0.8
2026-09-03T18:10:15.433,190.229,360.0,0.8
2026-09-03T18:10:15.537,190.333,359.9,0.8
2026-09-03T18:10:15.634,190.429,360.0,0.8
2026-09-03T18:10:15.749,190.545,356.9,0.8
2026-09-03T18:10:15.840,190.636,358.9,0.8
2026-09-03T18:10:15.931,190.727,360.0,0.9
2026-09-03T18:10:16.033,190.828,360.0,0.9
2026-09-03T18:10:16.145,190.941,360.0,0.9
2026-09-03T18:10:16.238,191.034,360.0,0.9
2026-09-03T18:10:16.342,191.138,359.9,0.9
2026-09-03T18:10:16.439,191.234,358.9,0.9
2026-09-03T18:10:16.539,191.335,360.0,0.9
2026-09-03T18:10:16.645,191.440,360.0,0.9
2026-09-03T18:10:16.726,191.522,360.0,0.9
2026-09-03T18:10:16.831,191.626,360.0,0.9
2026-09-03T18:10:16.972,191.767,360.0,0.9
2026-09-03T18:10:17.051,191.846,360.0,0.9
2026-09-03T18:10:17.140,191.936,360.0,0.9
2026-09-03T18:10:17.218,192.014,360.0,0.9
2026-09-03T18:10:17.332,192.128,360.0,0.9
2026-09-03T18:10:17.437,192.233,360.0,1.0
2026-09-03T18:10:17.520,192.315,360.0,0.9
2026-09-03T18:10:17.645,192.440,360.0,1.0
2026-09-03T18:10:17.730,192.525,360.0,1.0
2026-09-03T18:10:17.835,192.630,359.3,1.0
2026-09-03T18:10:17.960,192.756,360.0,1.0
2026-09-03T18:10:18.041,192.837,360.0,1.0
2026-09-03T18:10:18.127,192.922,359.9,1.0
2026-09-03T18:10:18.227,193.022,359.3,1.0
2026-09-03T18:10:18.340,193.135,360.0,1.0
2026-09-03T18:10:18.433,193.228,359.9,1.0
2026-09-03T18:10:18.538,193.334,359.6,359.9
2026-09-03T18:10:18.631,193.426,360.0,359.1
2026-09-03T18:10:18.736,193.532,360.0,359.1
2026-09-03T18:10:18.835,193.631,360.0,359.1
2026-09-03T18:10:18.931,193.727,360.0,359.1
2026-09-03T18:10:19.043,193.839,360.0,359.1
2026-09-03T18:10:19.128,193.924,356.4,359.1
2026-09-03T18:10:19.241,194.036,358.5,359.1
2026-09-03T18:10:19.322,194.117,360.0,359.1
2026-09-03T18:10:19.433,194.229,359.2,359.1
2026-09-03T18:10:19.533,194.328,357.3,359.1
2026-09-03T18:10:19.641,194.437,358.7,359.1
2026-09-03T18:10:19.721,194.516,360.0,359.1
2026-09-03T18:10:19.836,194.631,360.0,359.1
2026-09-03T18:10:19.933,194.729,360.0,359.1
2026-09-03T18:10:20.044,194.840,360.0,359.1
2026-09-03T18:10:20.125,194.921,360.0,359.0
2026-09-03T18:10:20.230,195.025,360.0,359.0
2026-09-03T18:10:20.345,195.141,360.0,358.9
2026-09-03T18:10:20.432,195.228,360.0,358.9
2026-09-03T18:10:20.543,195.339,360.0,358.9
2026-09-03T18:10:20.634,195.430,359.3,358.9
2026-09-03T18:10:20.745,195.541,359.3,358.9
2026-09-03T18:10:20.829,195.625,359.4,358.9
2026-09-03T18:10:20.944,195.740,358.2,359.0
2026-09-03T18:10:21.046,195.842,357.5,358.9
2026-09-03T18:10:21.158,195.953,360.0,358.9
2026-09-03T18:10:21.235,196.030,360.0,358.9
2026-09-03T18:10:21.347,196.143,360.0,358.9
2026-09-03T18:10:21.449,196.245,356.4,358.9
2026-09-03T18:10:21.546,196.341,360.0,358.9
2026-09-03T18:10:21.631,196.426,358.9,358.9
2026-09-03T18:10:21.741,196.536,360.0,358.9
2026-09-03T18:10:21.825,196.620,359.2,358.9
2026-09-03T18:10:21.936,196.731,356.4,358.9
2026-09-03T18:10:22.040,196.835,359.5,358.9
2026-09-03T18:10:22.132,196.927,360.0,358.9
2026-09-03T18:10:22.232,197.028,360.0,358.9
2026-09-03T18:10:22.351,197.146,359.9,358.9
2026-09-03T18:10:22.433,197.229,356.4,359.0
2026-09-03T18:10:22.536,197.331,360.0,359.0
2026-09-03T18:10:22.636,197.432,360.0,359.0
2026-09-03T18:10:22.737,197.533,360.0,359.0
2026-09-03T18:10:22.830,197.626,358.3,359.0
2026-09-03T18:10:22.944,197.739,360.0,359.0
2026-09-03T18:10:23.023,197.819,360.0,359.0
2026-09-03T18:10:23.141,197.936,360.0,359.0
2026-09-03T18:10:23.223,198.019,360.0,359.0
2026-09-03T18:10:23.331,198.127,359.9,359.1
2026-09-03T18:10:23.439,198.234,360.0,359.2
2026-09-03T18:10:23.530,198.325,360.0,359.3
2026-09-03T18:10:23.643,198.438,356.7,359.3
2026-09-03T18:10:23.729,198.525,359.5,359.3
2026-09-03T18:10:23.843,198.639,359.9,359.3
2026-09-03T18:10:23.949,198.744,360.0,359.3
2026-09-03T18:10:24.026,198.822,359.6,359.3
2026-09-03T18:10:24.125,198.920,358.5,359.3
2026-09-03T18:10:24.247,199.042,360.0,359.3
2026-09-03T18:10:24.334,199.130,360.0,359.3
2026-09-03T18:10:24.439,199.235,360.0,359.3
2026-09-03T18:10:24.540,199.335,359.2,359.3
2026-09-03T18:10:24.633,199.429,358.0,359.3
2026-09-03T18:10:24.748,199.543,360.0,359.3
2026-09-03T18:10:24.829,199.625,360.0,359.3
2026-09-03T18:10:24.949,199.744,360.0,359.4
2026-09-03T18:10:25.042,199.838,356.4,359.4
2026-09-03T18:10:25.128,199.924,359.2,359.4
2026-09-03T18:10:25.264,200.059,359.8,359.4
2026-09-03T18:10:25.337,200.133,359.9,359.4
2026-09-03T18:10:25.444,200.240,360.0,0.4
2026-09-03T18:10:25.526,200.321,359.9,0.6
2026-09-03T18:10:25.647,200.442,360.0,0.6
2026-09-03T18:10:25.738,200.533,360.0,0.6
2026-09-03T18:10:25.840,200.635,360.0,0.6
2026-09-03T18:10:25.978,200.774,359.9,0.6
2026-09-03T18:10:26.019,200.814,359.8,0.6
2026-09-03T18:10:26.124,200.919,358.3,0.6
2026-09-03T18:10:26.228,201.024,360.0,0.6
2026-09-03T18:10:26.344,201.139,360.0,0.6
2026-09-03T18:10:26.438,201.234,360.0,0.6
2026-09-03T18:10:26.528,201.324,358.9,0.6
2026-09-03T18:10:26.662,201.457,360.0,0.6
2026-09-03T18:10:26.728,201.524,360.0,0.6
2026-09-03T18:10:26.842,201.638,356.1,0.6
2026-09-03T18:10:26.929,201.724,360.0,0.6
2026-09-03T18:10:27.041,201.836,360.0,0.6
2026-09-03T18:10:27.129,201.925,360.0,0.6
2026-09-03T18:10:27.225,202.021,360.0,0.6
2026-09-03T18:10:27.336,202.131,358.7,0.6
2026-09-03T18:10:27.439,202.234,357.8,0.6
2026-09-03T18:10:27.530,202.326,360.0,0.6
2026-09-03T18:10:27.635,202.430,359.9,0.6
2026-09-03T18:10:27.756,202.551,358.7,0.6
2026-09-03T18:10:27.852,202.647,360.0,0.6
2026-09-03T18:10:27.938,202.733,358.6,0.6
2026-09-03T18:10:28.029,202.825,360.0,0.7
2026-09-03T18:10:28.140,202.935,360.0,1.1
2026-09-03T18:10:28.225,203.020,360.0,1.1
2026-09-03T18:10:28.343,203.138,358.2,1.1
2026-09-03T18:10:28.442,203.237,358.9,1.1
2026-09-03T18:10:28.557,203.353,360.0,1.1
2026-09-03T18:10:28.637,203.432,360.0,1.1
2026-09-03T18:10:28.764,203.560,359.9,1.1
2026-09-03T18:10:28.850,203.646,360.0,1.1
2026-09-03T18:10:28.982,203.778,359.6,1.0
